"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://bitcoindepot.com/locations/","Shell","2620 W 65th St","Little Rock","AR","72137","US","<MISSING>","<MISSING>","BUY","34.6894768","-92.30698749999999","https://bitcoindepot.com","Mon-Sun: 6:00 am - 12:00 am","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","2617 FM 1463","Katy","TX","77494","US","<MISSING>","<MISSING>","BUY","29.7529233","-95.85118940000001","https://bitcoindepot.com","Mon-Sun: 6:00 am - 12:00 am","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Shell","700 NC Hwy 66","Kernersville","NC","27284","US","<MISSING>","<MISSING>","BUY","36.1115389","-80.0638606","https://bitcoindepot.com","Mon-Sun: 7:00 am – 11:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Dutton Mill Beverage","4401 Pennell Rd","Aston","PA","19014","US","<MISSING>","<MISSING>","BUY","39.85642929999999","-75.4285294","https://bitcoindepot.com","Mon-Tue: 9:00 am - 9:00 pm
Fri-Sat: 9:00 am - 10:00 pm
Sun: 9:00 am - 7:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","3294 Telegraph Rd","St. Louis","MO","63125-5565","US","<MISSING>","<MISSING>","BUY","38.4965939","-90.30003459999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1848 Tamiami Trail S","Venice","FL","34293","US","<MISSING>","<MISSING>","BUY","27.0644901","-82.41875259999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Townline Liquors","1524 VFW Pkwy","Boston","MA","02132","US","<MISSING>","<MISSING>","BUY","42.2683444","-71.1703805","https://bitcoindepot.com","Mon-Sat: 9:00 am - 10:00 pm;Sun: 10:00 am - 8:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","3615 Pilot Knob Rd","Eagan","MN","55122-1316","US","<MISSING>","<MISSING>","BUY","44.8267904","-93.16820020000002","https://bitcoindepot.com","Mon-Sat: 5:00 am - 11:00 pm
Sun: 5:00 am - 10:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","20202 N 7th Ave","Phoenix","AZ","85027","US","<MISSING>","<MISSING>","BUY","33.6697316","-112.0835439","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","BP","2884 S Green St","Tupelo","MS","38801","US","<MISSING>","<MISSING>","BUY","34.2221702","-88.72433330000001","https://bitcoindepot.com","Mon-Sun: 6:00 am - 12:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Food Kwik","5196 10th Ave N","Greenacres","FL","33463","US","<MISSING>","<MISSING>","BUY","26.6308357","-80.1245153","https://bitcoindepot.com","Mon-Sun: 6:00 am - 12:00 am","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","7524 Menaul Blvd NE","Albuquerque","NM","87110","US","<MISSING>","<MISSING>","BUY","35.1084972","-106.5603176","https://bitcoindepot.com","Mon-Sun: 6:00 am - 11:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Regis Food Mart","2810 S 108th Street","Omaha","NE","68144","US","<MISSING>","<MISSING>","BUY","41.2336106","-96.08192389999999","https://bitcoindepot.com","Mon-Fri: 6:00 am - 10:00 pm
Sat-Sun: 7:00 am - 10:00 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","5336 Cliffdale Rd","Fayetteville","NC","28314","US","<MISSING>","<MISSING>","BUY","35.0596024","-78.9639333","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Cherokee Markets","2710 Cherokee Dr","Morristown","TN","37814","US","<MISSING>","<MISSING>","BUY","36.23414200000001","-83.3143214","https://bitcoindepot.com","Mon-Fri: 7:00 am - 9:30 pm
Sat: 8:00 am - 9:30 pm
Sun: 9:00 am - 9:30 pm
","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","The Station","3645 Stone Creek Cir SW","Cedar Rapids","IA","52404","US","<MISSING>","<MISSING>","BUY","41.9431968","-91.7473739","https://bitcoindepot.com","Sun-Thu: 5:30 am - 10:00 pm;Tue: 5:30 am - 9:00 pm;Fri-Sat: 5:30 am - 11:00 pm","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","4585 E Ruben Torres Sr Blvd","Brownsville","TX","78526","US","<MISSING>","<MISSING>","BUY","25.9509567","-97.51169469999999","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","13801 N Tatum","Phoenix","AZ","85032-5533","US","<MISSING>","<MISSING>","BUY","33.6118858","-111.9774269","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Protho Junction Superstop","2522 Hwy 161","North Little Rock","AR","72117","US","<MISSING>","<MISSING>","BUY","34.7772903","-92.2013715","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1995 S Arizona Ave","Chandler","AZ","85248","US","<MISSING>","<MISSING>","BUY","33.2772757","-111.8409754","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
"https://bitcoindepot.com/locations/","Circle K","1817 W Baseline Rd","Mesa","AZ","85202","US","<MISSING>","<MISSING>","BUY","33.3782533","-111.873743","https://bitcoindepot.com","24/7","<MISSING>","latitude%.3:longitude%.3"
