locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,naics_code,latitude,longitude,hours_of_operation
shopnsavefood.com,,1 Park Place Drive,Washington,PA,15301,US,247,,Gas Station,,40.13539,-80.1467,
shopnsavefood.com,,1550 West Chestnut Street,Washington,PA,15301,US,248,,Gas Station,,40.13539,-80.1467,
shopnsavefood.com,,195 Murtland Avenue,Washington,PA,15301,US,249,,Gas Station,,40.13539,-80.1467,
shopnsavefood.com,,501 Jefferson Ave.,Washington,PA,15301,US,346,,Gas Station,,"40.1760732
","-80.2579146
",
shopnsavefood.com,,11055 Buchanan Trail East,Waynesboro,PA,17268,US,334,,Gas Station,,39.739116,-77.534717,
shopnsavefood.com,,10 E. Greene Street,Waynesburg,PA,15370,US,250,,Gas Station,,39.87477,-80.08057,
shopnsavefood.com,,273 Penco Road ,Weirton,WV,26062,US,109,,,,40.410212,-80.546501,
shopnsavefood.com,,1228 Penn Avenue (Convenient Mart),Weirton,VW,26062,US,251,,Gas Station,,40.50772,-80.56529,
shopnsavefood.com,,Three Springs Drive,Weirton,VW,26062,US,252,,Gas Station,,40.50772,-80.56529,
shopnsavefood.com,,1615 Wesel Blvd.,Hagerstown,MD,21740,US,332,,Gas Station,,39.631422,-77.760724,
shopnsavefood.com,,#1 Franklin Village Mall ,West Kittanning,PA,16201,US,110,,,,40.812478,-79.54859,
shopnsavefood.com,,1886 Homeville Road,West Mifflin,PA,15122,US,114,,,,40.3736775,-79.8737336,
shopnsavefood.com,,150 Mt. Pleasant Rd.,West Newton,PA,15089,US,253,,Gas Station,,40.2018,-79.72723,
shopnsavefood.com,,201 Marie Street ,West Union,WV,26456,US,115,,,,39.296513,-80.776591,
shopnsavefood.com,,100 Rochester Road,West View,PA,15229,US,254,,Gas Station,,40.5205578,-80.0252208,
shopnsavefood.com,,5457 Perrysville Road,West View,PA,15229,US,255,,Gas Station,,40.513599,-80.0293133,
shopnsavefood.com,,402 B Medical Drive,Weston,WV,26452,US,116,,,,39.651483,-79.961736,
shopnsavefood.com,,1969 Lincoln Way,White Oak,PA,15131,US,256,,Gas Station,,40.3397861,-79.8107175,
shopnsavefood.com,,2904 Fifth Avenue,White Oak,PA,15131,US,257,,Gas Station,,40.3583807,-79.8300649,
shopnsavefood.com,,4639 Clairton Boulevard,Pleasant Hills,PA,15236,US,226,,Gas Station,,40.3559744,-79.9796451,
shopnsavefood.com,,3335 William Penn Highway ,Pittsburgh,PA,15235,US,96,,,,40.448253,-79.846058,
shopnsavefood.com,,4090 Piearsall Street,Williamson,NY,14589,US,118,,,,43.232119,-77.185543,
shopnsavefood.com,,16504 Virginia Ave.,Williamsport,MD,21795,US,331,,Gas Station,,39.608354,-77.797288,
shopnsavefood.com,,250 South Third Street,Youngwood,PA,15697,US,119,,,,40.2358062,-79.5807462,
shopnsavefood.com,,506 S. Fourth Street,Youngwood,PA,15697,US,258,,Gas Station,,40.24053,-79.50588,
shopnsavefood.com,,129 N. Main Street,Zelienople,PA,16063,US,259,,Gas Station,,40.7609,-80.10939,
