locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,latitude,longitude,hours_of_operation,page_url
https://www.pizzapizza.ca/locations/,2230 McPhillips Street,2230 McPhillips Street,Winnipeg,MB,R2V3C8,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 10:00 AM - 01:00 AM Tuesday : 10:00 AM - 01:00 AM Wednesday : 10:00 AM - 01:00 AM Thursday : 10:00 AM - 02:00 AM Friday : 10:00 AM - 02:00 AM Saturday : 10:00 AM - 02:00 AM Sunday : 10:00 AM - 01:00 AM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,1074 St Marys Road,1074 St Marys Road,Winnipeg,MB,R2M3T3,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 11:59 PM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,600 Portage Avenue,600 Portage Avenue,Winnipeg,MB,R3C3L7,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 11:59 PM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,3025 Ness Avenue,3025 Ness Avenue,Winnipeg,MB,R2Y2J2,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 11:59 PM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,661 Henderson Highway,661 Henderson Highway,Winnipeg,MB,R2K2J7,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 11:59 PM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,2415 Main Street,2415 Main Street,Winnipeg,MB,R2V4Z5,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 11:59 PM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,50 Sage Creek Blvd.,50 Sage Creek Blvd.,Winnipeg,MB,R3X0J6,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 10:00 AM - 01:00 AM Tuesday : 10:00 AM - 01:00 AM Wednesday : 10:00 AM - 01:00 AM Thursday : 10:00 AM - 02:00 AM Friday : 10:00 AM - 02:00 AM Saturday : 10:00 AM - 02:00 AM Sunday : 10:00 AM - 01:00 AM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,1609 Regent Avenue West,1609 Regent Avenue West,Winnipeg,MB,R2C3B3,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 11:59 PM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Manitoba/Winnipeg
https://www.pizzapizza.ca/locations/,3806 Albert Street,3806 Albert Street,Regina,SK,S4S3R1,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 01:00 AM Tuesday : 11:00 AM - 12:00 AM Wednesday : 11:00 AM - 12:00 AM Thursday : 11:00 AM - 12:00 AM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 12:00 AM,https://www5.pizzapizza.ca/restaurant-locator/Saskatchewan/Regina
https://www.pizzapizza.ca/locations/,303 ALBERT STREET,303 ALBERT STREET,Regina,SK,S4R2N6,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 12:00 AM Tuesday : 11:00 AM - 12:00 AM Wednesday : 11:00 AM - 12:00 AM Thursday : 11:00 AM - 12:00 AM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 12:00 AM,https://www5.pizzapizza.ca/restaurant-locator/Saskatchewan/Regina
https://www.pizzapizza.ca/locations/,2095 Prince of Wales Drive,2095 Prince of Wales Drive,Regina,SK,S4V2A3,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 12:00 AM Tuesday : 11:00 AM - 12:00 AM Wednesday : 11:00 AM - 12:00 AM Thursday : 11:00 AM - 12:00 AM Friday : 11:00 AM - 02:00 AM Saturday : 11:00 AM - 02:00 AM Sunday : 11:00 AM - 12:00 AM,https://www5.pizzapizza.ca/restaurant-locator/Saskatchewan/Regina
https://www.pizzapizza.ca/locations/,4 Forest Hills Parkway,4 Forest Hills Parkway,Cole Harbour,NS,B2W5G7,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:00 PM Tuesday : 11:00 AM - 11:00 PM Wednesday : 11:00 AM - 11:00 PM Thursday : 11:00 AM - 11:00 PM Friday : 11:00 AM - 12:59 AM Saturday : 11:00 AM - 12:59 AM Sunday : 11:00 AM - 11:00 PM,https://www5.pizzapizza.ca/restaurant-locator/Nova_Scotia/Cole_Harbour
https://www.pizzapizza.ca/locations/,1565  Argyle St.,1565  Argyle St.,Halifax,NS,B3J2B2,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:59 PM Tuesday : 11:00 AM - 11:59 PM Wednesday : 11:00 AM - 11:59 PM Thursday : 11:00 AM - 02:00 AM Friday : 11:00 AM - 04:00 AM Saturday : 11:00 AM - 04:00 AM Sunday : 11:00 AM - 11:59 PM,https://www5.pizzapizza.ca/restaurant-locator/Nova_Scotia/Halifax
https://www.pizzapizza.ca/locations/,3514 Joseph Howe Drive,3514 Joseph Howe Drive,Halifax,NS,B3L4H7,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:00 PM Tuesday : 11:00 AM - 11:00 PM Wednesday : 11:00 AM - 11:00 PM Thursday : 11:00 AM - 11:00 PM Friday : 11:00 AM - 12:59 AM Saturday : 11:00 AM - 12:59 AM Sunday : 11:00 AM - 11:00 PM,https://www5.pizzapizza.ca/restaurant-locator/Nova_Scotia/Halifax
https://www.pizzapizza.ca/locations/,75 Peakview Way,75 Peakview Way,Halifax,NS,B3M0G2,CA,<MISSING>,<MISSING>,<MISSING>,<MISSING>,<MISSING>,Monday : 11:00 AM - 11:00 PM Tuesday : 11:00 AM - 11:00 PM Wednesday : 11:00 AM - 11:00 PM Thursday : 11:00 AM - 11:00 PM Friday : 11:00 AM - 12:59 AM Saturday : 11:00 AM - 12:59 AM Sunday : 11:00 AM - 11:00 PM,https://www5.pizzapizza.ca/restaurant-locator/Nova_Scotia/Halifax
