"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"<MISSING>","安定邨","1樓A-144號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24307699","安定邨","22.3878435","113.9752328","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","新豐路","地下 新豐路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","26703509","新豐路","22.5040809","114.1265869","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","景峰花園","2號 景峰徑","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24412180","景峰花園","22.4032393","113.9797899","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","鄉事會道","280號 河傍街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24504721","鄉事會道","22.3988352","113.9750672","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","洪福邨","洪福邨洪福商場地下1號鋪 洪水橋田心路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24570313","洪福邨","22.4366712","113.9982189","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","蝴蝶邨","1號 湖翠路","屯門","新界","<MISSING>","<MISSING>","<MISSING>","24637410","蝴蝶邨","22.3752484","113.9630632","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","大興邨","1號 大興街","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","22346011","大興邨","22.3993642","113.9718627","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","兆康苑","109號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24649297","兆康苑","22.4127","113.978182","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","天耀邨","天水圍天耀邨天耀商場地下L011號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24460375","天耀邨","22.4514115","114.0028642","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","嘉湖","嘉湖1期地下57 A C號舖","天水圍","新界","<MISSING>","<MISSING>","<MISSING>","26174329","嘉湖","22.4572699","114.0037781","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","天瑞邨","天水圍天瑞邨天瑞商場地下一號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","24458365","天瑞邨","22.4561072","113.9984839","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","良景邨","328A號舖 212A 及","屯門","新界","<MISSING>","<MISSING>","<MISSING>","24673956","良景邨","22.4063434","113.9627991","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","天一商城","8號 天秀路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","27599439","天一商城","22.4647433","114.0030365","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","T Town南館","2樓S206號舖","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","22530291","T Town南館","22.4622193","113.9980862","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","俊宏軒","88號 元朗天瑞路","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","28115481","俊宏軒","22.469012","114.002131","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","機場離境大堂","1號 航路","暢","<MISSING>","<MISSING>","香港","<MISSING>","22610426","機場離境大堂","22.3149715","113.9340063","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
"<MISSING>","家維邨","46-48號 馬頭","<MISSING>","<MISSING>","<MISSING>","<MISSING>","<MISSING>","29945909","家維邨","12.912146","77.6379503","mcdonalds.com.hk","<MISSING>","<MISSING>","location_name:latitude:longitude"
